# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 15:22:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v1.json
# init = .//input/init.json
# random
#   seed = 4021865561 (Default)
# output
#   file = .//output/output_trivial_v1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-535.588,0.828174,0.0550638,5,47,0,541.91,0.834619,1.30659,0.416202,2.00842,1.16442,0.876246,1.03776,0.565575,0.699458,3.1221,0.729295,1.3575,0.404826,0.694867,2.45897
-536.225,0.920369,0.0550638,6,63,0,540.677,0.988138,1.16733,0.363628,1.63134,1.54556,0.782966,1.70418,0.376681,2.0408,0.863316,0.792878,2.11288,0.245899,2.15859,1.88469
-535.233,0.968169,0.0550638,5,31,0,542.41,1.67804,1.5261,0.48306,1.23728,0.986363,0.906563,1.61429,0.726353,0.871779,1.08453,0.63734,2.31586,0.798736,0.539616,3.67902
-535.383,0.932863,0.0550638,5,63,0,543.573,1.61592,1.79459,0.435483,1.81611,0.595858,0.921517,2.52052,0.590193,0.658484,1.00091,1.3545,1.91986,0.488858,0.516124,3.46785
-537.659,0.801393,0.0550638,6,63,0,545.98,1.78411,1.85415,0.415163,1.60083,0.561087,1.11664,2.01209,0.84203,0.706011,0.630024,1.13475,2.11928,0.962925,0.319977,4.0064
-534.934,0.786069,0.0550638,4,15,0,541.4,1.23227,1.87169,0.635778,1.44421,0.453882,1.22207,1.91864,0.746393,0.724089,0.760055,0.955828,1.77264,0.845303,0.659088,3.2583
-532.966,0.974301,0.0550638,6,63,0,541.11,0.500524,1.64629,1.37801,1.06503,0.882697,0.346383,2.63918,1.40097,0.689754,1.25457,0.287766,2.40688,1.12132,0.802,0.891078
-535.977,0.835713,0.0550638,6,63,0,543.308,0.905282,0.883092,1.81516,1.43178,0.454203,0.728852,0.923082,3.69121,1.05065,0.417563,0.532594,1.0301,2.2544,1.28788,0.461188
-535.08,0.955073,0.0550638,5,39,0,544.552,1.12828,0.823846,0.866352,1.04824,2.04009,0.767848,0.554774,1.365,0.923506,1.64835,0.657867,0.816315,0.856995,1.40867,0.907868
-534.828,0.99721,0.0550638,5,63,0,541.214,0.806651,0.98049,0.601576,4.12288,0.443374,0.882165,1.04303,1.04322,2.3138,0.456972,0.684468,1.5437,0.503356,2.73554,2.38252
-535.565,0.471107,0.0550638,6,63,0,547.755,0.809507,0.67331,1.59341,1.14658,1.07999,0.595534,0.745096,3.23512,0.5652,1.09591,0.711904,0.664529,1.74653,0.535074,0.309631
-533.52,0.999606,0.0550638,4,15,0,538.27,0.629666,0.735754,1.89614,0.965057,0.890483,0.765932,0.909262,2.07577,0.54874,1.40572,0.870634,0.617309,1.73328,0.64364,0.338131
-535.804,0.955874,0.0550638,6,63,0,540.919,0.684303,0.280835,1.60795,1.29045,2.35871,0.465111,0.473248,2.30955,0.753411,2.50893,0.308993,1.01174,1.43543,0.870368,1.30517
-536.432,0.964628,0.0550638,5,63,0,542.249,1.30371,0.890831,1.32323,0.739016,0.767222,1.73658,0.649428,2.01271,0.424954,0.65712,3.19604,0.753957,0.774596,0.406869,1.5811
-536.747,0.860507,0.0550638,6,63,0,545.732,0.793558,0.334536,2.58519,1.6367,0.897236,0.504549,0.482484,3.44919,1.06295,0.927407,0.407433,0.93929,1.68713,0.820325,0.221787
-539.455,0.68647,0.0550638,6,63,0,547.718,1.21358,2.03598,1.04796,2.01725,0.299307,0.691417,3.12993,1.1112,1.15103,0.336333,0.855739,2.55698,1.42311,0.510039,4.15517
-534.935,1,0.0550638,6,63,0,543.864,1.01612,0.350115,3.03661,1.23823,0.891042,0.506692,0.726625,2.21197,1.24105,0.741252,0.66267,0.86906,1.07553,1.57713,3.47185
-535.855,0.894945,0.0550638,6,63,0,541.294,1.16757,0.640915,1.36452,0.919685,1.31988,1.08218,0.759458,1.10258,0.752694,1.52175,1.0507,0.605492,1.29715,0.368472,0.776512
-536.424,0.993959,0.0550638,6,63,0,539.865,0.489013,0.750294,1.0672,2.40072,1.66756,0.278665,0.917737,1.44498,1.43027,1.03458,0.371753,1.51868,0.818182,1.31342,1.96956
-534.873,0.925002,0.0550638,6,63,0,544.79,0.980728,0.419404,1.08971,2.4488,1.09126,0.833928,0.600882,0.932902,1.41448,2.16803,0.540132,0.671842,0.487889,2.25981,2.43581
-535.117,0.985767,0.0550638,6,63,0,542.248,2.37078,1.84648,0.318573,1.20083,0.612402,2.2002,1.83842,0.534113,0.563996,0.696319,2.87627,2.59872,0.29165,0.512223,2.07804
-532.189,0.74505,0.0550638,6,63,0,539.48,1.9229,0.736203,1.62413,1.14869,0.398895,1.88614,0.823766,1.93515,0.691802,0.358365,2.43153,1.13361,0.821083,0.908262,0.651722
-534.847,0.569726,0.0550638,6,63,0,540.527,0.622327,0.686112,0.849404,1.45817,2.23807,0.53265,0.884664,0.946725,0.955497,2.98951,0.390155,1.6299,0.403997,1.25021,1.23443
-535.195,0.977118,0.0550638,5,31,0,542.477,0.67337,0.952944,0.416429,1.08548,4.21673,0.512213,0.807045,0.59805,0.773272,5.50871,0.536998,0.618932,0.420776,1.05012,1.98354
-535.928,0.629229,0.0550638,6,63,0,545.143,3.05751,0.850292,0.606231,0.626064,1.09079,2.11499,0.949662,0.786467,0.392744,1.4939,2.12229,0.99804,0.526004,0.554664,14.3667
-537.698,0.951649,0.0550638,6,63,0,549.457,0.605584,1.08849,1.40078,2.87569,0.5608,0.344764,1.3088,1.93726,1.42005,0.979161,0.308991,1.14394,1.40165,1.85749,0.0608978
-534.503,0.972101,0.0550638,6,63,0,543.814,0.741622,0.759565,2.21739,1.01157,0.844249,0.452247,1.15997,2.4557,0.54385,1.55054,0.574825,0.734595,1.91822,0.774735,1.58941
-534.395,0.804668,0.0550638,5,31,0,540.985,0.972608,0.588893,2.17691,0.845037,1.04224,0.783215,0.887401,1.65283,0.550263,1.45515,1.08039,0.534502,1.04699,0.851404,1.27693
-534.659,1,0.0550638,4,15,0,537.322,0.917401,0.600847,2.29124,0.902293,0.912173,0.846598,0.846217,1.66692,0.607685,1.63688,1.10579,0.505252,1.09514,0.857745,1.30316
-531.302,0.981754,0.0550638,4,31,0,542.163,0.923296,0.747785,2.01549,0.609374,1.14067,1.05501,0.643042,2.2392,0.433733,1.56222,1.0654,0.759302,1.1616,0.620424,1.48371
-539.228,0.385974,0.0550638,6,63,0,546.084,1.48969,0.769199,2.18778,0.303783,1.28755,0.872369,1.30186,1.96454,0.225637,1.42462,0.761589,1.66403,1.56273,0.268028,0.673728
-535.387,0.874425,0.0550638,6,63,0,550.449,0.517435,1.38821,1.19866,0.538169,1.70389,0.595782,1.25241,2.03025,0.291494,2.06689,0.662712,1.14312,1.59368,0.339724,0.12857
-540.821,0.876599,0.0550638,6,63,0,544.437,0.869543,1.53562,1.19431,0.365085,2.5906,0.630776,1.53632,1.12392,0.425292,2.27821,0.534964,1.3695,1.48244,0.233431,0.148949
-535.379,0.999964,0.0550638,4,15,0,544.782,0.445818,1.46723,1.09621,0.50516,2.19578,0.587409,1.20424,1.82113,0.327097,2.01456,0.549597,1.57119,0.948833,0.477998,0.177349
-535.843,0.981925,0.0550638,6,63,0,544.898,0.938951,0.839524,0.603616,3.02692,0.717612,1.1742,0.557078,0.849152,2.62942,0.604564,1.00385,1.06093,0.530232,2.04114,5.34138
-534.799,0.910022,0.0550638,6,63,0,546.436,1.39777,1.73838,0.843915,1.26744,0.43668,1.05594,2.01027,1.17669,0.401842,0.866078,1.49192,2.05274,0.466035,0.756925,1.10127
-538.202,0.972595,0.0550638,5,31,0,542.901,3.51489,2.03098,0.551567,0.389946,0.599296,3.15888,2.43744,0.599411,0.452741,0.490172,3.29884,1.90827,0.581993,0.324288,1.75023
-536.175,0.906772,0.0550638,6,63,0,544.192,0.347869,0.614623,1.01442,3.00713,1.46882,0.363564,0.475109,1.94104,1.43741,1.53656,0.547277,0.385313,1.02974,1.99018,2.43061
-538.589,0.986025,0.0550638,6,63,0,546.027,0.789859,0.432471,0.49939,4.96581,1.02509,0.603113,0.538265,0.723369,4.00414,1.12207,0.384733,1.08249,0.480906,2.51483,4.44388
-534.692,0.68527,0.0550638,6,63,0,544.705,1.56536,0.937323,2.17818,0.332157,1.27908,0.774132,1.48193,2.40477,0.223989,1.39505,1.20756,1.46608,1.25803,0.323656,1.08684
-537.183,0.847168,0.0550638,6,63,0,540.886,0.669238,0.773566,0.429245,4.3586,0.800707,0.787661,0.657439,0.568547,3.44616,0.857079,0.826294,0.821046,0.644424,2.60535,1.17114
-537.656,0.892614,0.0550638,5,31,0,545.79,1.62747,0.385248,0.808766,2.73845,0.947151,1.40914,0.475012,0.58143,2.16143,1.13113,0.951979,0.959635,0.279608,1.74567,0.335781
-535.28,0.982245,0.0550638,6,63,0,543.232,0.262659,2.00993,0.952768,1.25258,1.55466,0.336023,1.42013,1.3268,0.93479,1.38886,0.369974,1.62742,1.36957,0.889424,0.419792
-534.748,0.852889,0.0550638,6,63,0,539.012,1.81507,0.736206,0.534943,1.74039,0.657935,2.70864,0.612254,0.771813,1.1467,0.790979,2.86478,0.61059,0.545929,0.938898,2.74834
-533.247,0.89479,0.0550638,6,63,0,540.778,0.510459,0.872852,1.49703,0.897587,1.84088,0.529192,0.778951,1.51032,0.615401,2.27978,0.609583,0.639826,1.57594,0.709084,0.954144
-536.863,0.68236,0.0550638,5,63,0,544.459,0.701265,0.955599,0.811405,0.771382,2.03435,0.788363,0.87332,1.39301,0.449756,1.34757,1.1833,0.847431,0.651607,0.662786,0.483857
-537.651,0.952341,0.0550638,6,63,0,544.326,1.97119,0.62628,2.0538,1.29241,0.531354,0.912783,0.852864,2.07099,0.867549,0.505185,0.676824,1.65062,1.23981,0.840391,0.846904
-536.977,0.976436,0.0550638,5,31,0,544.381,0.821126,1.39161,1.38861,0.680718,0.710008,0.899841,1.02598,1.74672,0.561307,0.86463,1.53512,0.900147,1.04721,0.722186,0.497382
-533.883,0.999612,0.0550638,5,63,0,539.033,2.87802,0.516648,0.89066,1.47857,0.792215,1.2317,1.08719,0.998102,0.870942,0.901169,0.965023,1.64836,0.612659,0.76353,0.646642
-531.903,0.997845,0.0550638,5,63,0,538.952,1.4226,0.914645,0.519562,2.77472,0.626517,1.25389,0.711357,0.688675,1.89328,0.899607,1.266,0.786008,0.414298,2.12777,0.753928
-534.718,0.513831,0.0550638,6,63,0,544.902,2.34607,0.480375,0.521502,3.88877,0.633574,1.56095,0.595331,0.632653,1.74907,1.01393,1.11601,0.682992,0.601961,1.58621,0.764658
-531.76,0.86058,0.0550638,5,31,0,540.691,0.882938,0.612947,1.30199,1.89627,0.603742,0.962612,0.678826,1.54162,1.27894,0.64591,1.46662,0.671295,0.959657,1.66911,0.766477
-536.452,0.83911,0.0550638,5,31,0,541.046,2.38349,0.542477,1.84429,1.49655,0.403026,1.4621,0.692352,1.71454,0.731178,0.88333,1.10442,1.34647,1.11334,0.595426,2.15452
-539.289,0.743763,0.0550638,5,63,0,549.944,0.609052,1.8757,0.461318,4.42996,0.582395,0.411262,2.02361,0.434354,2.55085,0.93484,0.344638,2.83585,0.250917,2.40633,1.2714
-535.268,0.993712,0.0550638,6,63,0,544.942,0.311572,0.843524,2.4986,0.883858,1.59643,0.404233,0.824979,2.51536,0.649817,1.79272,0.485645,0.97876,1.54181,0.954926,0.625454
-540.796,0.603607,0.0550638,6,63,0,551.043,0.342005,0.307078,1.25782,3.55275,1.90931,0.212613,0.660321,1.34017,2.16563,1.69905,0.188904,0.981949,1.54824,1.55115,1.87073
-535.591,0.831163,0.0550638,6,63,0,548.964,1.54202,0.615141,1.04672,0.655789,2.02409,1.136,0.956198,0.573675,0.674595,1.49693,1.77391,1.0977,0.432641,0.563775,1.35912
-533.514,1,0.0550638,5,31,0,539.791,1.80434,0.537022,0.604243,0.722182,2.08079,1.29489,1.12959,0.542187,0.554775,2.23929,1.18155,1.30918,0.286723,0.748219,1.62742
-535.888,0.986304,0.0550638,6,63,0,544.865,0.627329,0.670911,0.935481,4.10095,0.488512,0.602508,1.03722,1.37954,2.43676,0.30966,1.09177,1.07788,0.803312,2.35642,0.836323
-538.112,0.955352,0.0550638,6,63,0,542.835,2.40435,0.953742,0.656721,2.76265,0.321566,1.35523,1.33095,0.684136,1.94625,0.211681,2.72405,1.9207,0.326051,1.76841,0.729216
-531.962,0.804617,0.0550638,6,63,0,543.689,0.532316,0.608239,1.73354,1.67602,1.00982,0.545091,0.666699,1.8414,1.0631,1.09753,0.613209,0.722897,1.48485,1.50168,1.63984
-535.893,0.780002,0.0550638,6,63,0,541.273,1.00655,1.28749,2.03563,1.75165,0.214028,0.892148,1.45293,2.82429,0.742573,0.336963,1.12052,1.09257,3.13594,0.757248,3.38053
-534.275,0.998908,0.0550638,5,31,0,540.207,1.51231,0.379617,3.48225,1.33643,0.477432,0.889927,0.647254,2.65742,1.15841,0.602137,0.764284,0.985961,0.984204,1.68118,2.75975
-539.206,0.885545,0.0550638,5,31,0,541.613,0.649233,0.803534,1.98612,1.64528,0.660405,0.595114,0.795678,2.61484,1.07208,0.804016,0.719644,0.443024,3.50572,0.88388,16.999
-541.298,0.987743,0.0550638,6,63,0,546.795,1.66665,2.71277,0.21483,0.717974,1.33974,2.18273,1.71231,0.498661,0.280412,1.76043,2.88728,1.77667,0.355207,0.218299,0.116087
-537.317,0.982118,0.0550638,6,63,0,548.155,0.499088,0.559721,2.42146,2.40533,0.631446,0.451819,0.567588,3.37477,1.96475,0.469489,0.541952,0.604592,2.94974,1.47881,11.6581
-539.63,0.813111,0.0550638,5,31,0,542.561,0.415059,0.528503,3.37004,1.83527,0.530681,0.438232,0.674268,4.66615,1.04924,0.758169,0.446913,0.572717,2.32009,1.80495,13.0244
-534.265,0.991009,0.0550638,6,63,0,544.471,1.00559,0.570214,1.00942,0.882513,2.4607,0.997914,0.465218,1.25399,0.477248,3.87828,0.851808,0.624523,0.776838,0.767743,0.580719
-532.916,0.950719,0.0550638,6,63,0,537.845,1.96771,1.13959,0.59486,1.66947,0.44985,1.84135,1.16684,0.820455,1.07016,0.752036,1.39867,1.21195,0.385947,1.3878,0.536542
-535.381,0.851051,0.0550638,6,63,0,540.687,0.966165,0.929032,1.26366,1.67333,0.828367,0.80571,0.786173,1.55708,1.04984,0.942815,0.702838,0.761253,1.48506,1.57986,2.67576
-541.153,0.961061,0.0550638,5,63,0,547.298,2.7746,0.790443,0.703058,1.43325,0.57328,1.40395,1.07601,0.548674,1.9401,0.686532,0.957453,1.31515,0.308254,3.39254,0.113984
-534.987,0.996239,0.0550638,5,31,0,546.822,0.676463,1.61735,0.657,1.94874,0.64614,0.816191,1.49714,0.664744,1.21575,0.75115,1.32026,1.82861,0.316725,0.963834,0.279406
-532.89,0.73152,0.0550638,6,63,0,544.792,1.9567,0.337803,1.00405,0.914344,1.50731,1.81166,0.567689,1.00021,0.593711,1.67465,1.78698,0.662204,0.527606,1.05177,1.11072
-532.76,0.883616,0.0550638,6,63,0,539.509,0.650083,1.86334,0.728695,1.52671,0.768271,0.496901,2.53976,0.822005,1.03193,0.647969,0.742042,2.59575,0.439809,1.04177,0.627566
-540.398,0.547075,0.0550638,6,63,0,546.47,1.967,0.264455,0.521659,4.48946,0.959971,1.32263,0.447562,0.468884,3.2491,1.37188,1.62584,0.466121,0.273221,2.43172,0.201118
-537.135,0.99735,0.0550638,5,31,0,544.141,1.41402,0.672147,0.405518,3.11313,0.930842,1.40797,0.419938,0.751776,2.10457,1.0215,1.47715,0.510187,0.417429,3.99332,0.214374
-537.834,0.774407,0.0550638,6,63,0,547.554,0.806441,1.46641,0.776065,0.573669,2.64308,0.731171,1.07132,0.816223,0.504779,3.10297,0.448003,2.20687,0.529005,0.795705,0.887093
-539.341,0.987902,0.0550638,5,31,0,545.708,0.672303,3.06835,1.51906,0.371983,1.38331,0.549142,2.03359,1.89492,0.282667,1.77332,0.381729,3.45971,1.24394,0.34361,4.06386
-541.247,0.985298,0.0550638,6,63,0,550.159,0.378335,2.76101,1.56905,0.619821,1.15304,0.29144,2.99395,1.93665,0.269341,1.71773,0.44027,2.82205,0.835714,0.938009,2.22249
-533.998,0.917201,0.0550638,5,63,0,546.93,2.32271,1.11924,0.677178,1.83596,0.412556,1.4739,1.07832,0.847017,0.948871,0.626131,1.91471,1.2271,0.451421,1.50645,0.538837
-540.129,0.758431,0.0550638,6,63,0,546.778,0.670346,0.570458,0.799649,3.5506,0.660331,0.430044,0.973747,0.979188,3.0931,0.696094,0.396449,1.62795,0.502172,2.85162,0.220402
-539.951,0.98722,0.0550638,6,63,0,548.409,0.300649,0.779537,0.807678,2.44328,1.73818,0.244616,1.32685,1.43467,1.30679,1.59673,0.407891,1.05726,0.927544,1.17329,5.36323
-535.721,0.997289,0.0550638,6,63,0,543.882,0.771628,0.324364,1.31456,1.20638,1.60484,0.635747,0.64415,1.5066,0.770093,2.21393,0.657035,0.735183,0.61815,1.09464,0.843569
-535.158,0.999393,0.0550638,6,63,0,540.833,0.808216,1.94885,2.13631,1.14083,0.337918,0.519451,2.15672,2.50891,0.655825,0.383641,0.798085,2.09765,2.41287,0.574026,1.30476
-535.47,0.973206,0.0550638,6,63,0,546.251,0.883397,0.858467,3.50526,0.562798,0.654816,1.00786,0.965428,3.04949,0.396458,0.825811,0.781153,2.00621,1.23286,0.738017,0.333661
-540.222,0.837721,0.0550638,5,31,0,546.199,1.17584,0.66413,2.5278,0.698361,0.483804,1.3049,0.798504,4.39727,0.432659,0.407493,2.24093,0.427627,4.64211,0.488461,0.54554
-537.484,0.933842,0.0550638,5,31,0,550.143,1.27603,0.812327,3.4128,0.73609,0.423071,1.13126,0.664153,5.90536,0.298248,0.735055,0.835723,1.15363,3.95916,0.414092,0.776901
-536.666,0.807735,0.0550638,6,63,0,546.644,1.29318,1.26359,0.207286,2.64054,1.44514,0.859648,1.17993,0.293531,1.82849,1.55591,1.01216,1.31724,0.179374,3.44986,1.32215
-540.557,0.85486,0.0550638,6,63,0,547.123,0.577811,0.408858,0.333793,4.03993,4.68489,0.406271,0.414875,0.378211,1.87456,8.30601,0.465686,0.514587,0.216267,1.87533,1.32974
-543.296,0.77169,0.0550638,5,31,0,552.127,1.3137,0.333891,0.418869,2.86993,3.1333,0.643465,0.532859,0.46883,0.96722,4.26975,0.50493,1.14086,0.27043,1.68966,1.33149
-539.044,0.894323,0.0550638,5,31,0,550.766,0.511799,2.14292,0.700372,0.8905,1.71334,0.797025,0.967743,0.777251,0.72463,1.49725,1.28509,1.01247,0.536257,1.06498,3.04387
-534.389,0.979517,0.0550638,5,63,0,545.881,0.612977,0.625146,0.892649,1.87843,2.03053,0.483687,0.705163,1.34677,0.700388,2.2377,0.719495,0.644762,1.36104,0.571791,1.44581
-535.423,0.88092,0.0550638,5,63,0,543.266,0.375306,0.596804,1.73167,1.93216,1.45356,0.351677,0.480292,1.96346,1.71765,1.93059,0.320326,0.637352,1.30327,2.08829,0.479081
-533.709,0.986623,0.0550638,4,31,0,541.686,0.334535,0.56724,1.48138,2.31577,1.4882,0.326813,0.536382,1.83321,1.72693,1.85427,0.278501,0.608822,1.5332,1.8103,0.472648
-535.134,0.994371,0.0550638,6,63,0,543.839,0.206716,0.65066,2.91577,1.95288,1.13184,0.214327,0.810276,2.86228,1.49022,1.23106,0.24342,0.881993,1.59234,2.35151,0.685415
-534.527,0.722628,0.0550638,6,63,0,544.921,5.0181,0.947951,0.480201,0.675284,0.653664,3.46019,1.34407,0.61463,0.574026,0.55806,3.4137,1.58712,0.3496,0.650248,0.718929
-542.234,0.780305,0.0550638,6,63,0,548.723,0.450287,0.674642,0.966953,1.95103,1.22179,0.465625,0.675619,1.89073,1.29208,0.983751,0.323594,1.34207,1.7997,1.04479,15.166
-542.879,0.903473,0.0550638,4,15,0,548.855,0.532432,0.648476,0.927959,2.28457,1.30545,0.478961,0.6096,2.14997,1.22201,0.894631,0.357888,1.4752,1.86043,1.09039,14.5822
-534.359,0.980842,0.0550638,5,63,0,547.084,1.74237,1.08843,1.32063,0.622604,0.773619,1.45345,0.943886,2.15954,0.519164,0.392387,2.20671,1.1969,1.00512,0.838523,0.790262
-536.228,0.964753,0.0550638,6,63,0,542.484,0.28104,1.09359,1.54151,0.831113,2.30209,0.37942,1.04649,1.15413,0.698614,3.44679,0.433156,1.10971,0.566129,1.1395,0.868442
-532.388,0.992426,0.0550638,6,63,0,541.327,0.379131,0.683252,1.8873,1.14557,1.46227,0.399094,0.925123,1.60703,0.896337,2.05612,0.40829,1.02017,0.866907,0.970805,0.9227
-533.832,0.675825,0.0550638,6,63,0,541.735,1.57108,0.806619,0.999202,1.51554,0.665629,1.36913,0.719137,1.1575,0.786093,1.03222,1.04064,0.794575,1.01582,0.839759,3.32263
-537.916,0.891412,0.0550638,5,31,0,542.168,1.47667,1.29448,0.426496,1.32577,0.828829,1.64759,1.0759,0.507663,1.09237,1.11585,2.08719,1.06845,0.321816,1.67038,6.18295
-533.141,0.995515,0.0550638,6,63,0,541.934,1.69408,1.34282,0.556195,2.00495,0.523638,1.41223,1.07375,0.918531,0.838134,0.768506,1.41907,1.53416,0.503743,1.02561,4.91334
-533.236,0.844662,0.0550638,5,47,0,551.053,2.05564,0.693985,0.563024,1.52115,0.860478,1.51755,0.911855,0.614163,1.06321,1.14736,1.04877,1.14359,0.416293,2.00296,0.441163
-539.877,0.844895,0.0550638,5,47,0,552.342,1.56455,0.845575,1.26089,0.773169,0.57128,2.42596,1.02421,0.717097,0.509588,1.29485,1.99957,1.51108,0.479077,0.347627,3.39532
-540.963,0.891368,0.0550638,5,31,0,549.666,2.61896,1.07331,0.533348,1.14636,0.848339,1.73558,0.944878,1.22588,0.585068,0.354259,3.69907,1.17026,0.720728,0.721486,3.45481
-538.272,0.975962,0.0550638,6,63,0,546.356,0.422538,1.01028,0.8838,1.94535,1.23606,0.334025,0.798529,3.01312,0.717022,1.40794,0.458301,1.07991,1.22758,1.17726,0.569089
-540.595,0.807239,0.0550638,6,63,0,550.367,0.749943,3.25377,0.738721,0.810006,0.73907,0.845391,3.60265,0.360618,1.22521,0.785086,0.864066,2.79493,0.262762,1.23901,0.940636
-541.134,0.917647,0.0550638,4,15,0,548.053,1.12231,3.27174,0.360358,1.05071,0.641065,1.20643,3.13559,0.709748,0.563735,0.620887,1.04377,4.68286,0.176121,1.88576,1.06416
-535.061,0.999624,0.0550638,6,63,0,546.198,1.61328,1.81898,0.420383,0.596045,1.55338,1.11602,2.55735,0.589216,0.383772,1.55002,1.06276,2.61763,0.489166,0.262253,0.396648
-534.009,0.971874,0.0550638,6,63,0,542.575,1.71688,0.392399,0.67536,4.09009,0.556975,1.39999,0.573613,0.751942,1.92271,0.912284,1.39154,0.652723,0.361856,1.76593,1.06073
-535.049,0.988676,0.0550638,4,31,0,541.267,1.60595,0.440077,0.884597,1.30562,1.34043,0.929918,0.630068,1.0917,1.71151,0.825642,1.1346,0.54236,0.68924,2.50531,1.44625
-533.863,0.978773,0.0550638,6,63,0,540.595,0.937543,0.54427,0.81994,1.74938,1.17845,0.771978,0.942843,0.676109,1.87442,0.871927,1.30772,0.668725,0.534182,1.66815,1.4942
-533.568,0.745681,0.0550638,5,63,0,538.771,1.75294,0.457373,1.10802,1.65739,0.779109,1.55462,0.360285,1.78066,0.858079,1.17001,1.03603,0.782051,0.701597,1.47294,0.646433
-539.136,0.944587,0.0550638,5,63,0,544.855,2.87598,0.357701,0.651185,4.18906,0.543075,1.97318,0.316785,1.13752,2.39897,0.367778,3.22121,0.348028,0.690871,3.24372,0.35756
-541.019,0.614521,0.0550638,4,15,0,548.952,2.19752,0.244451,0.728412,4.0751,0.46865,2.37205,0.285889,0.793953,3.83796,0.415887,3.33801,0.277741,0.532545,2.43352,0.237877
-540.17,0.905642,0.0550638,4,31,0,551.956,2.28607,0.253353,0.752318,3.8774,0.531278,1.72065,0.307117,2.20601,1.29395,0.618064,1.55862,0.396479,1.01768,2.09465,0.361197
-537.317,0.88449,0.0550638,5,63,0,544.115,1.11448,0.373953,2.34941,1.57949,0.647731,1.18205,0.426349,1.38486,1.5264,0.610587,1.57597,0.455318,1.40373,1.43657,0.913782
-537.216,0.751733,0.0550638,6,63,0,548.321,0.434914,0.669402,1.86269,2.22466,0.929625,0.546526,0.455944,3.01709,0.843491,1.1688,0.991924,0.502702,1.39519,1.32003,0.46695
-535.945,0.894498,0.0550638,6,63,0,545.868,0.620232,0.652949,1.42981,0.90402,1.65071,0.512922,0.987633,1.6322,0.901234,1.30568,0.543693,0.82577,1.458,0.718512,0.103578
-536.061,0.976379,0.0550638,6,63,0,541.739,0.932317,2.26213,0.730684,1.38706,0.545627,1.1559,1.29175,1.03003,0.734978,0.853385,0.94961,2.3322,0.533449,0.847709,7.64861
-535.473,0.849026,0.0550638,6,63,0,541.766,1.82174,0.43095,1.99701,0.710532,0.919342,1.3873,0.728267,2.16361,0.595816,0.784411,1.64599,0.524383,2.03724,0.518161,0.239653
-536.222,0.881974,0.0550638,4,15,0,540.367,1.30518,0.488231,2.02963,0.965685,0.682118,1.70701,0.503561,2.80321,0.529972,0.952921,1.87791,0.539393,1.60399,0.437855,0.232963
-539.825,0.652194,0.0550638,6,63,0,548.123,0.431141,2.10133,0.763136,1.03576,0.740544,0.649903,2.94244,0.64615,0.802101,1.30404,0.357738,4.96605,0.388772,0.791255,0.528265
-534.533,0.973552,0.0550638,6,63,0,546.893,1.67925,0.409529,1.76222,2.3663,0.397119,0.858951,0.579973,2.53546,1.86189,0.3703,0.988657,0.645484,1.55513,1.57424,1.83564
-532.508,0.910488,0.0550638,6,63,0,540.742,0.893163,1.13682,0.655972,0.688196,2.25885,0.722828,1.14559,1.02646,0.373627,3.12802,0.711228,1.63795,0.464551,0.372998,1.57119
-534.017,0.76609,0.0550638,5,63,0,540.519,0.858314,1.40029,0.938029,1.53907,0.721884,0.465025,1.36266,1.44732,1.28063,0.784755,0.515576,1.12368,0.958528,1.7181,0.958924
-533.457,0.970015,0.0550638,5,63,0,541.339,0.438046,0.77343,1.16006,1.88272,1.02785,0.496176,1.4385,0.946444,1.06345,1.23915,0.60426,1.58453,0.454506,1.62055,1.07037
-535.92,0.745409,0.0550638,5,63,0,545.209,1.0096,2.06326,0.698544,0.49435,1.29176,1.02433,2.1479,0.836404,0.354629,1.00235,1.78971,3.12966,0.295405,0.513772,4.30046
-537.491,0.859456,0.0550638,6,63,0,543.591,0.812542,0.196596,2.40098,2.71743,0.76837,0.58398,0.527571,1.88512,1.67188,0.780144,0.884326,0.53668,0.997404,1.88583,0.23289
